distance,duration
1.969771560359221,3000
2.745906043549196,3000
3.8910152916687437,0
7.340980860893182,13000
0.0,3000
0.0,1000
16.492422502470642,0
7.615773105863909,2000
6.041522986797286,2000
1.5,2000
3.7802116342871597,3000
4.570557952810575,0
4.188078318274385,0
5.571355310873648,1000
4.527692569068709,5000
4.527692569068709,1000
3.417601498127013,7000
2.14009345590327,7000
3.1622776601683795,42000
0.0,84000
2.308679276123039,45000
2.7518175811634027,1000
0.0,4000
4.921635906891122,79000
3.7802116342871597,40000
3.104834939252005,1000
18.56582882609877,22000
19.11910039724673,2000
6.363961030678928,1000
3.905124837953327,1000
3.905124837953327,5000
0.0,14000
5.322593352868505,7000
2.302172886644268,24000
0.0,100000
0.0,63000
2.302172886644268,22000
0.0,73000
2.302172886644268,90000
5.058903043150758,54000
5.058903043150758,141000
2.308679276123039,15000
2.7518175811634027,55000
0.0,58000
2.7518175811634027,21000
5.0,0
5.0,11000
2.7518175811634027,15000
4.921635906891122,49000
1.5,1000
0.0,15000
4.967896939349688,44000
4.967896939349688,4000
4.301162633521313,80000
3.2015621187164243,1000
4.162931659299729,12000
4.162931659299729,19000
1.5,4000
2.8284271247461903,1000
1.5811388300841898,15000
1.8027756377319946,1000
1.5,3000
2.1633307652783933,74000
1.334166406412633,158000
0.0,0
1.334166406412633,128000
0.0,18000
0.0,7000
1.334166406412633,24000
1.334166406412633,23000
1.2369316876852983,0
1.2369316876852983,14000
1.711724276862369,2000
2.23606797749979,40000
0.0,11000
2.23606797749979,6000
2.23606797749979,28000
2.0615528128088303,0
2.0615528128088303,83000
1.8027756377319946,11000
3.605551275463989,2000
3.5355339059327378,1000
3.640054944640259,0
2.3259406699226015,17000
1.1661903789690602,2000
2.0615528128088303,1000
2.23606797749979,0
1.5,17000
3.5355339059327378,24000
3.640054944640259,4000
0.0,15000
0.0,15000
1.5,3000
2.570992026436488,2000
1.2083045973594573,1000
1.4866068747318506,0
1.1661903789690602,39000
1.1661903789690602,2000
1.5,9000
1.5,8000
2.7313000567495327,4000
1.5811388300841898,4000
1.5811388300841898,65000
1.5811388300841898,0
1.5811388300841898,31000
1.5811388300841898,0
1.5811388300841898,0
7.516648189186454,7000
6.705221845696085,1000
1.1661903789690602,7000
2.0,26000
2.0,52000
2.0,0
2.0,14000
2.0,0
0.0,9000
5.830951894845301,6000
3.1622776601683795,66000
3.1622776601683795,29000
3.1622776601683795,47000
7.211102550927978,60000
4.071854614300467,60000
2.1633307652783933,60000
1.5811388300841898,60000
8.54400374531753,60000
4.527692569068709,60000
4.527692569068709,0
0.0,10000
0.0,2000
0.0,2000
0.0,76000
0.0,11000
2.692582403567252,1000
1.8027756377319946,25000
4.527692569068709,6000
5.024937810560445,1000
1.5811388300841898,114000
2.1213203435596424,15000
2.1213203435596424,54000
2.1213203435596424,3000
2.1213203435596424,6000
2.23606797749979,0
1.5811388300841898,5000
8.139410298049853,41000
4.465422712353221,60000
9.31074647920348,60000
11.800423721205947,9000
2.1213203435596424,33000
0.0,1000
9.962429422585638,2000
13.756816492197604,0
2.5495097567963922,7000
2.5495097567963922,2000
13.756816492197604,3000
4.921635906891122,5000
0.0,1000
0.0,43000
5.058903043150758,61000
5.058903043150758,1000
5.058903043150758,50000
5.058903043150758,0
2.308679276123039,1000
2.308679276123039,17000
8.937561188601732,22000
1.5,23000
4.162931659299729,58000
4.967896939349688,7000
4.967896939349688,38000
0.0,18000
1.2369316876852983,32000
2.23606797749979,4000
3.0413812651491097,89000
3.0413812651491097,153000
1.5,10000
1.5,38000
1.5,221000
0.0,22000
1.1661903789690602,19000
1.1661903789690602,34000
1.1661903789690602,1000
1.5,0
2.570992026436488,0
7.615773105863909,1000
3.1622776601683795,75000
3.1622776601683795,4000
3.1622776601683795,0
9.5524865872714,226000
6.5,60000
9.0,60000
11.10180165558726,110000
0.0,1000
0.0,4000
0.0,223000
5.058903043150758,23000
0.0,6000
5.058903043150758,9000
8.937561188601732,115000
1.5,68000
0.0,1000
4.162931659299729,78000
4.162931659299729,5000
1.5,2000
4.031128874149275,25000
1.2369316876852983,93000
0.0,163000
1.2369316876852983,50000
1.2369316876852983,32000
0.0,77000
0.0,5000
0.0,0
0.0,32000
0.0,2000
0.0,1000
0.0,11000
1.711724276862369,6000
1.5,59000
0.0,2000
1.1661903789690602,6000
1.1661903789690602,42000
2.570992026436488,48000
3.2649655434629015,1000
3.2649655434629015,36000
1.5,23000
1.5,55000
1.5,61000
1.1661903789690602,1000
1.1661903789690602,11000
1.5,9000
0.0,56000
2.8653097563788803,6000
1.7204650534085253,28000
6.705221845696085,21000
5.830951894845301,1000
0.0,0
2.0,27000
2.0,14000
7.211102550927978,4000
8.48528137423857,0
8.48528137423857,75000
3.1622776601683795,121000
4.031128874149275,3000
2.692582403567252,1000
0.0,9000
9.5524865872714,200000
5.4230987451825,5000
11.910499569707394,60000
6.705221845696085,60000
7.82368199762746,138000
1.5811388300841898,2000
1.5811388300841898,8000
9.013878188659973,1000
12.020815280171307,0
0.0,3000
5.058903043150758,62000
5.058903043150758,36000
2.308679276123039,5000
2.7518175811634027,4000
0.0,14000
2.7518175811634027,3000
2.308679276123039,70000
2.308679276123039,29000
7.5,81000
1.5,61000
1.5,0
1.5,13000
1.5,2000
0.0,13000
1.5,55000
7.433034373659253,0
7.433034373659253,0
6.020797289396148,0
3.1622776601683795,3000
6.041522986797286,2000
4.301162633521313,12000
0.0,3000
1.5811388300841898,0
1.5811388300841898,2000
1.334166406412633,9000
1.334166406412633,5000
1.334166406412633,61000
1.334166406412633,13000
1.334166406412633,10000
1.334166406412633,4000
1.334166406412633,29000
1.334166406412633,18000
1.5811388300841898,3000
2.1633307652783933,9000
0.0,22000
2.4041630560342617,40000
2.4041630560342617,21000
2.4041630560342617,48000
2.4041630560342617,25000
1.711724276862369,51000
1.5,10000
1.5,4000
2.23606797749979,20000
2.0615528128088303,49000
2.0615528128088303,4000
2.0615528128088303,101000
1.1661903789690602,4000
1.1661903789690602,80000
3.605551275463989,6000
1.334166406412633,60000
2.4041630560342617,213000
1.5,5000
1.4866068747318506,0
0.0,2000
1.5811388300841898,2000
9.0,6000
6.705221845696085,2000
1.1661903789690602,79000
2.0,0
2.0,4000
2.0,0
2.0,1000
2.0,11000
2.0,25000
2.570992026436488,3000
6.419501538281614,49000
5.830951894845301,6000
2.0,2000
7.615773105863909,9000
7.433034373659253,14000
6.020797289396148,0
0.0,2000
2.692582403567252,2000
4.031128874149275,17000
3.1622776601683795,48000
0.0,45000
0.0,105000
0.0,2000
0.0,5000
0.0,8000
0.0,14000
0.0,8000
0.0,19000
2.692582403567252,0
2.692582403567252,19000
6.020797289396148,2000
7.648529270389178,37000
3.1622776601683795,68000
3.2449961479175906,3000
1.118033988749895,10000
2.14009345590327,1000
3.1622776601683795,2000
7.7,9000
1.3928388277184118,1000
1.3928388277184118,0
1.3928388277184118,4000
3.2062439083762797,10000
0.0,8000
2.1213203435596424,1000
9.013878188659973,0
1.5811388300841898,6000
2.23606797749979,26000
2.23606797749979,1000
2.23606797749979,0
2.23606797749979,5000
2.23606797749979,18000
2.5495097567963922,25000
2.1213203435596424,4000
1.5811388300841898,2000
10.688779163215974,3000
2.1213203435596424,7000
8.139410298049853,3000
17.705366418123063,0
3.605551275463989,3000
2.3537204591879646,1000
1.969771560359221,0
3.417601498127012,5000
3.773592452822642,1000
3.640054944640259,3000
7.690253571892152,9000
10.239140588936163,0
13.756816492197604,5000
6.363961030678928,4000
2.308679276123039,9000
2.302172886644268,34000
0.0,58000
0.0,14000
0.0,3000
0.0,2000
0.0,1000
0.0,7000
0.0,19000
0.0,60000
2.302172886644268,12000
0.0,4000
2.302172886644268,58000
2.302172886644268,114000
2.308679276123039,4000
2.308679276123039,46000
2.308679276123039,54000
2.308679276123039,31000
5.058903043150758,61000
2.7518175811634027,179000
6.5375836514724615,57000
7.447314952383845,10000
0.0,35000
4.921635906891122,17000
3.7802116342871597,47000
4.570557952810575,3000
2.3537204591879637,0
0.0,4000
2.3537204591879637,13000
3.1622776601683795,6000
2.596150997149434,5000
16.81190054693401,55000
18.7949461292125,3000
18.7949461292125,27000
0.0,41000
4.459820624195552,80000
2.308679276123039,23000
2.308679276123039,84000
2.308679276123039,83000
2.308679276123039,5000
2.308679276123039,14000
2.308679276123039,6000
6.963476143421473,61000
6.963476143421473,3000
6.363961030678928,81000
4.921635906891122,30000
5.794178112554015,63000
2.3430749027719964,50000
3.5057096285916205,26000
3.417601498127013,32000
4.527692569068709,6000
4.527692569068709,35000
3.7802116342871597,3000
3.7802116342871597,9000
7.648529270389178,14000
4.188078318274385,11000
2.596150997149434,26000
2.596150997149434,92000
4.32001157405857,12000
3.6962819156552436,66000
2.1540659228538015,0
2.596150997149434,3000
2.596150997149434,14000
5.571355310873648,2000
4.527692569068709,3000
2.14009345590327,31000
2.14009345590327,12000
2.14009345590327,0
2.14009345590327,25000
4.527692569068709,13000
3.417601498127013,21000
1.118033988749895,30000
6.053098380168622,1380000
0.0,4000
0.0,42000
0.0,117000
0.0,86000
0.0,9000
0.0,820000
4.459820624195552,25000
2.308679276123039,53000
9.585405573057407,5000
5.556302727533841,48000
6.346061770893819,22000
8.937561188601732,36000
10.683164325236227,7000
7.920858539325141,20000
11.844407963254222,44000
13.46291201783626,43000
9.5524865872714,69000
8.029476944359452,25000
15.815261616552538,23000
11.40175425099138,17000
13.509256086106296,19000
12.379418403139947,2000
2.1633307652783933,2000
9.916148445843275,73000
13.892443989449804,60000
9.5524865872714,1000
4.031128874149275,14000
4.031128874149275,37000
8.139410298049853,60000
16.786303941010956,60000
6.382005954243541,2000
0.0,1380000
0.0,4000
0.0,42000
0.0,117000
0.0,86000
0.0,9000
0.0,820000
4.459820624195552,25000
2.308679276123039,53000
9.585405573057407,5000
5.556302727533841,48000
6.346061770893819,22000
8.937561188601732,36000
10.683164325236227,7000
7.920858539325141,20000
11.844407963254222,44000
13.46291201783626,43000
9.5524865872714,69000
8.029476944359452,25000
15.815261616552538,23000
11.40175425099138,17000
13.509256086106296,19000
12.379418403139947,2000
2.1633307652783933,2000
9.916148445843275,73000
5.024937810560445,1000
4.031128874149275,14000
4.031128874149275,54000
4.527692569068709,1000
0.0,2000
7.433034373659253,20000
1.5811388300841898,54000
12.257650672131263,35000
10.688779163215974,40000
10.688779163215974,60000
12.257650672131263,51000
15.815261616552538,66000
17.93523069268974,60000
2.1213203435596424,3000
1.5811388300841898,3000
1.5811388300841898,10000
1.5811388300841898,0
10.688779163215974,1000
2.1213203435596424,0
2.1213203435596424,6000
7.2,15000
3.7802116342871597,2000
4.921635906891122,0
0.0,2000
0.0,51000
1.6552945357246849,1000
0.0,1000
0.0,79000
2.14009345590327,0
2.14009345590327,1000
0.0,11000
3.1622776601683795,6000
2.3537204591879637,1000
11.257886124845996,50000
3.5,12000
3.2015621187164243,34000
2.0615528128088303,1000
1.5,1000
0.0,14000
2.23606797749979,5000
4.031128874149275,0
1.5,4000
5.571355310873648,0
5.571355310873648,5000
9.20271699010678,32000
0.0,1000
0.0,17000
7.131795005466716,62000
7.131795005466716,5000
7.131795005466716,49000
10.673448364984955,48000
12.175385004179539,70000
2.302172886644268,5000
14.313629868066311,60000
9.962429422585638,3000
9.962429422585638,60000
4.301162633521313,3000
4.301162633521313,128000
13.738267721950974,29000
14.279005567615695,60000
16.19660458244258,52000
14.97639809834127,0
4.921635906891122,10000
9.20271699010678,42000
0.0,45000
2.302172886644268,18000
2.302172886644268,5000
0.0,0
0.0,264000
0.0,12000
0.0,2000
7.648529270389178,25000
3.5,2000
3.905124837953327,19000
3.905124837953327,58000
3.905124837953327,1000
3.905124837953327,56000
3.905124837953327,6000
3.905124837953327,60000
0.0,5000
0.0,27000
0.0,36000
4.6141087980237305,144000
4.6141087980237305,1000
4.6141087980237305,124000
7.764663547121666,31000
7.764663547121666,161000
7.764663547121666,5000
1.3928388277184118,7000
1.3928388277184118,14000
8.302409288875127,5000
0.0,2000
2.3537204591879637,13000
5.571355310873648,8000
7.433034373659253,108000
3.1622776601683795,46000
16.867127793433,2000
15.652475842498529,8000
7.8160092118676525,2000
4.6141087980237305,3000
4.3737855457258075,5000
0.0,5000
2.1540659228538015,24000
2.8017851452243794,5000
6.5,26000
2.3537204591879637,2000
2.3537204591879637,3000
0.0,6000
7.447314952383845,48000
4.921635906891122,75000
6.363961030678928,4000
2.308679276123039,2000
2.302172886644268,3000
11.26454615153225,16000
10.683164325236227,11000
10.683164325236227,42000
9.433981132056603,84000
2.7518175811634027,29000
4.921635906891122,11000
7.433034373659253,25000
5.024937810560445,7000
1.5811388300841898,9000
9.192388155425117,35000
8.06225774829855,205000
10.688779163215974,21000
12.349089035228468,60000
18.7949461292125,60000
9.192388155425117,60000
8.06225774829855,4000
1.5811388300841898,146000
1.5811388300841898,8000
1.5811388300841898,8000
11.40175425099138,2000
0.0,34000
2.14009345590327,33000
2.596150997149434,7000
2.596150997149434,1000
2.596150997149434,5000
2.1540659228538015,48000
4.3737855457258075,7000
4.6141087980237305,63000
4.6141087980237305,127000
11.2,14000
11.2,62000
4.6141087980237305,58000
1.6552945357246849,136000
9.355746896961247,79000
11.30530848760882,60000
9.986490875177326,839000
3.1622776601683795,14000
0.0,2000
7.696752561957543,0
7.558438992278763,5000
6.103277807866851,53000
0.0,646000
0.0,34000
0.0,3000
0.0,57000
0.0,93000
2.308679276123039,174000
2.308679276123039,56000
2.308679276123039,205000
6.363961030678928,14000
0.0,9000
2.0615528128088303,37000
2.8284271247461903,16000
4.301162633521313,14000
1.5811388300841898,304000
2.7313000567495327,70000
7.35934779718964,2000
0.0,85000
6.020797289396148,0
8.139410298049853,1000
2.1213203435596424,2000
1.0,67000
4.684015371452148,17000
7.7,7000
0.0,5000
3.5,83000
3.905124837953327,0
2.596150997149434,4000
5.571355310873648,11000
4.527692569068709,5000
0.0,1000
0.0,34000
1.6552945357246849,62000
0.0,47000
6.171709649683789,5000
10.198039027185569,30000
0.0,49000
7.340980860893182,143000
5.0,7000
5.0,147000
5.0,183000
1.969771560359221,77000
1.969771560359221,12000
2.3537204591879646,7000
0.0,72000
2.3537204591879646,7000
2.3537204591879646,73000
2.23606797749979,66000
17.513708916160503,60000
18.844893207444823,60000
0.0,1000
0.0,21000
2.308679276123039,9000
2.308679276123039,7000
2.308679276123039,8000
2.308679276123039,51000
2.7518175811634027,0
4.921635906891122,5000
1.5,25000
3.132091952673165,32000
2.570992026436488,54000
5.70087712549569,25000
3.132091952673165,1000
1.5,61000
2.7313000567495327,2000
1.5811388300841898,28000
5.852349955359813,27000
6.158733636065128,77000
1.2369316876852983,0
2.23606797749979,16000
0.0,10000
1.5,32000
3.5355339059327378,0
7.516648189186454,2000
0.0,21000
0.0,36000
2.308679276123039,29000
6.363961030678928,20000
2.0615528128088303,0
0.0,2000
0.0,0
2.1633307652783933,3000
0.0,11000
1.711724276862369,7000
0.0,27000
1.5,22000
2.570992026436488,5000
0.0,61000
2.302172886644268,69000
2.302172886644268,40000
5.058903043150758,17000
0.0,2000
4.921635906891122,20000
1.5,6000
2.8284271247461903,3000
1.4866068747318506,47000
20.090047287151915,19000
22.85278976405288,39000
3.0413812651491097,0
9.0,15000
7.433034373659253,2000
17.18284027743958,1000
0.0,2000
12.258874336577563,19000
0.0,24000
2.302172886644268,18000
2.308679276123039,87000
2.308679276123039,10000
2.308679276123039,81000
2.308679276123039,2000
2.308679276123039,204000
0.0,169000
7.433034373659253,62000
1.8027756377319946,29000
6.661268647937868,41000
4.921635906891122,13000
5.70087712549569,49000
6.264982043070834,8000
4.301162633521313,19000
0.0,3000
0.0,1000
1.8027756377319946,12000
1.8027756377319946,3000
3.0413812651491097,92000
9.192388155425117,72000
1.5811388300841898,5000
3.1622776601683795,43000
11.180339887498949,60000
9.192388155425117,114000
0.0,368000
10.547511554864494,3000
4.99799959983992,9000
8.302409288875127,0
3.5,5000
3.905124837953327,3000
0.0,46000
2.302172886644268,5000
2.308679276123039,100000
0.0,75000
2.308679276123039,6000
2.308679276123039,90000
0.0,31000
0.0,45000
2.7518175811634027,46000
2.7518175811634027,15000
7.632168761236874,62000
2.1633307652783933,19000
4.162931659299729,27000
4.162931659299729,45000
4.967896939349688,0
4.301162633521313,59000
1.5811388300841898,0
1.5811388300841898,66000
1.334166406412633,26000
0.0,106000
10.135580891098448,130000
1.5811388300841898,50000
6.9,51000
5.4230987451825,72000
0.0,52000
2.23606797749979,13000
2.23606797749979,104000
15.437940277122463,62000
15.437940277122463,40000
10.547511554864494,1000
4.99799959983992,91000
1.3928388277184118,9000
11.624973118248489,68000
16.867127793433,66000
16.867127793433,71000
0.0,67000
21.21980207259248,60000
10.135580891098448,60000
12.257650672131263,1001000
0.0,12000
2.302172886644268,47000
19.424983912477252,145000
6.5,2000
5.024937810560445,0
1.5811388300841898,63000
0.0,13000
12.257650672131263,60000
11.01135777277262,17000
11.01135777277262,56000
0.0,13000
9.962429422585638,16000
17.18284027743958,37000
0.0,89000
12.943724348115577,59000
14.012851244482688,42000
5.322593352868505,13000
5.322593352868505,13000
5.058903043150758,11000
5.794178112554015,21000
4.527692569068709,15000
5.571355310873648,108000
7.764663547121666,11000
0.0,24000
16.19660458244258,12000
11.257886124845996,14000
2.3537204591879637,2000
3.1622776601683795,4000
10.012492197250394,9000
10.885311203635842,15000
10.885311203635842,10000
10.012492197250394,23000
1.6552945357246849,9000
0.0,4000
15.054567413247051,6000
10.547511554864494,0
4.301162633521313,2000
1.334166406412633,11000
10.135580891098448,65000
7.82368199762746,1000
9.920181449953423,10000
8.200609733428363,1000
0.0,0
2.0,14000
2.0,0
5.852349955359813,0
1.5811388300841898,30000
2.1213203435596424,8000
2.1213203435596424,100000
2.1213203435596424,0
2.1213203435596424,14000
2.1213203435596424,2000
0.0,17000
0.0,0
2.1213203435596424,2000
2.23606797749979,19000
1.5811388300841898,0
10.606601717798213,1000
13.756816492197604,0
13.756816492197604,5000
3.7802116342871597,0
3.7802116342871597,2000
3.5355339059327378,0
3.6999999999999997,1000
8.06225774829855,1000
0.0,10000
0.0,102000
13.738267721950974,15000
14.313629868066311,45000
2.308679276123039,4000
2.7518175811634027,15000
4.921635906891122,26000
5.571355310873648,36000
10.662551289442879,7000
2.9154759474226504,4000
11.701709276853531,54000
11.30530848760882,7000
1.3928388277184118,12000
9.20271699010678,54000
2.596150997149434,19000
2.1540659228538015,4000
0.0,3000
2.14009345590327,8000
20.154652068443156,18000
5.4230987451825,60000
9.5524865872714,4000
8.139410298049853,1000
1.5811388300841898,26000
2.1213203435596424,30000
4.026164427839479,2000
4.026164427839479,18000
2.1213203435596424,9000
2.23606797749979,4000
1.5811388300841898,6000
7.762087348130012,0
7.615773105863909,1000
6.041522986797286,1000
1.5,17000
17.18284027743958,1000
5.032891812864648,12000
2.3537204591879646,19000
0.0,9000
5.4671747731346585,64000
5.322593352868505,82000
2.302172886644268,30000
2.302172886644268,14000
0.0,4000
0.0,4000
2.302172886644268,195000
13.738267721950974,60000
14.155299361016707,84000
0.0,5000
14.97639809834127,28000
0.0,83000
1.3928388277184118,0
11.2,22000
0.0,95000
0.0,27000
11.2,14000
6.003332407921454,2000
7.340980860893182,15000
3.773592452822642,12000
25.9433999313891,56000
19.317932083947287,60000
14.97639809834127,60000
13.875518008348372,233000
7.061161377563892,3000
0.0,16000
0.0,3000
0.0,10000
0.0,9000
0.0,37000
0.0,0
0.0,6000
0.0,25000
0.0,87000
0.0,20000
0.0,0
0.0,187000
0.0,0
0.0,457000
0.0,3000
0.0,193000
0.0,202000
0.0,41000
0.0,5000
0.0,3000
0.0,25000
0.0,30000
0.0,1000
0.0,29000
0.0,2000
3.7802116342871597,3000
0.0,0
3.5355339059327378,2000
17.528548142958105,0
17.029386365926403,2000
9.604686356149273,1000
1.5811388300841898,3000
2.1213203435596424,1000
0.0,2000
0.0,29000
0.0,11000
2.1213203435596424,4000
5.4230987451825,1000
5.4230987451825,3000
0.0,0
2.23606797749979,7000
2.23606797749979,0
2.23606797749979,11000
2.23606797749979,3000
5.4230987451825,0
1.5,0
3.9000000000000004,21000
2.4000000000000004,140000
5.4230987451825,25000
1.5811388300841898,4000
1.5811388300841898,109000
9.192388155425117,1000
4.031128874149275,3000
5.830951894845301,1000
3.2015621187164243,34000
0.0,13000
2.0615528128088303,1000
1.5,36000
1.5,2000
2.0615528128088303,19000
1.5,22000
0.0,27000
5.058903043150758,122000
2.7518175811634027,101000
2.7518175811634027,173000
4.921635906891122,86000
0.0,0
4.921635906891122,1000
4.921635906891122,128000
3.2015621187164243,14000
1.5811388300841898,15000
2.8284271247461903,29000
2.8284271247461903,88000
2.8284271247461903,74000
4.301162633521313,4000
1.5811388300841898,37000
1.5811388300841898,1000
1.5811388300841898,7000
2.7313000567495327,17000
1.1661903789690602,3000
3.5355339059327378,8000
0.0,0
2.1633307652783933,51000
2.1633307652783933,45000
3.640054944640259,95000
2.23606797749979,9000
1.4866068747318506,7000
1.1661903789690602,107000
2.4041630560342617,7000
2.4041630560342617,46000
7.615773105863909,193000
4.031128874149275,35000
2.692582403567252,66000
3.1622776601683795,14000
3.1622776601683795,73000
3.1622776601683795,3000
4.031128874149275,0
2.692582403567252,52000
14.975313018431368,31000
5.4230987451825,35000
2.23606797749979,176000
2.5495097567963922,9000
0.0,27000
0.0,10000
4.026164427839479,1000
0.0,3000
5.4230987451825,2000
0.0,4000
2.1213203435596424,37000
4.026164427839479,5000
5.4230987451825,290000
5.4230987451825,5000
21.780954983654873,49000
21.16978979583879,27000
3.9000000000000004,1000
2.4000000000000004,2000
5.4230987451825,2000
14.699659860010366,52000
2.14009345590327,3000
4.527692569068709,55000
5.571355310873648,52000
1.6552945357246849,30000
12.658988901172163,65000
12.628935030318273,9000
2.1540659228538015,0
3.417601498127013,93000
17.18284027743958,0
5.032891812864648,40000
16.81903683330291,32000
17.705366418123063,60000
5.323532661682466,22000
19.213016421166145,147000
4.162931659299729,60000
10.135580891098448,60000
11.40175425099138,12000
4.921635906891122,4000
0.0,29000
2.302172886644268,84000
8.045495634204272,68000
0.0,54000
0.0,36000
1.5,9000
2.0615528128088303,12000
0.0,2000
0.0,3000
1.8027756377319946,11000
7.433034373659253,4000
1.5811388300841898,67000
2.1213203435596424,71000
2.1213203435596424,44000
2.1213203435596424,20000
4.026164427839479,2000
4.026164427839479,0
4.026164427839479,4000
4.026164427839479,21000
2.1213203435596424,10000
1.5811388300841898,2000
1.5811388300841898,9000
0.0,12000
0.0,68000
2.1213203435596424,125000
0.0,52000
2.1213203435596424,8000
2.1213203435596424,31000
0.0,9000
2.1213203435596424,19000
19.424983912477252,0
2.302172886644268,69000
12.175385004179539,9000
6.020797289396148,6000
10.606601717798213,0
1.5811388300841898,3000
5.4230987451825,264000
1.5,56000
3.9000000000000004,30000
0.0,2000
2.4000000000000004,2000
0.0,17000
0.0,0
5.4230987451825,4000
1.5811388300841898,21000
10.688779163215974,55000
1.0,167000
17.65672676347459,60000
4.026164427839479,60000
3.1622776601683795,60000
10.920164833920778,2000
0.0,4000
1.0,0
1.0,11000
3.298484500494129,2000
1.3928388277184118,5000
11.869709347747316,34000
8.139410298049853,9000
2.1213203435596424,6000
1.0,8000
1.0,30000
7.8160092118676525,0
2.220360331117452,15000
2.3430749027719964,2000
0.0,76000
4.527692569068709,13000
3.417601498127013,13000
2.14009345590327,2000
3.905124837953327,7000
4.6141087980237305,1000
5.571355310873648,16000
4.539823785126467,0
1.1661903789690602,73000
6.103277807866851,23000
4.031128874149275,126000
0.0,13000
0.0,113000
2.308679276123039,616000
2.308679276123039,491000
7.615773105863908,260000
2.3430749027719964,8000
2.3430749027719964,143000
7.783315488916019,2000
7.783315488916019,206000
6.224146527838174,151000
4.6141087980237305,137000
4.6141087980237305,2000
4.6141087980237305,113000
7.558438992278763,4000
9.20271699010678,146000
9.355746896961247,3000
9.355746896961247,134000
6.800735254367722,2000
6.800735254367722,49000
6.800735254367722,53000
6.800735254367722,88000
6.800735254367722,151000
6.800735254367722,85000
6.800735254367722,1261000
10.63014581273465,55000
10.63014581273465,1377000
10.63014581273465,64000
10.63014581273465,1443000
10.63014581273465,58000
10.63014581273465,1503000
10.63014581273465,56000
10.63014581273465,1562000
6.800735254367722,55000
6.800735254367722,2198000
7.696752561957543,68000
7.696752561957543,2268000
7.696752561957543,69000
7.696752561957543,2339000
7.696752561957543,57000
7.696752561957543,2398000
7.696752561957543,65000
7.696752561957543,2490000
6.795586803212803,66000
6.795586803212803,2558000
6.795586803212803,53000
6.795586803212803,2613000
6.795586803212803,62000
6.795586803212803,2677000
6.795586803212803,62000
6.795586803212803,2792000
5.1478150704935,51000
5.1478150704935,444000
8.48999411071645,60000
8.48999411071645,2845000
0.0,44000
8.045495634204272,65000
2.0615528128088303,83000
2.0615528128088303,0
0.0,7000
4.539823785126467,50000
4.589117562233506,20000
6.041522986797286,73000
7.615773105863909,6000
7.615773105863909,54000
7.615773105863909,5000
7.615773105863909,82000
6.419501538281614,0
6.435060217278468,91000
3.1622776601683795,67000
6.5,74000
6.5,40000
4.031128874149275,5000
2.692582403567252,6000
0.0,22000
8.139410298049853,0
1.5811388300841898,48000
16.81190054693401,75000
9.278469701410897,15000
2.23606797749979,3000
7.049113419430843,132000
11.810588469674151,64000
5.032891812864648,71000
0.0,74000
5.032891812864648,1000
5.032891812864648,1000
0.0,10000
0.0,2000
3.712142238654116,61000
3.640054944640259,60000
5.664803615307419,60000
5.664803615307419,148000
0.0,30000
2.302172886644268,8000
5.322593352868505,50000
5.0,28000
6.5375836514724615,57000
2.3537204591879637,3000
8.302409288875127,48000
9.355746896961247,33000
4.527692569068709,15000
3.417601498127013,8000
3.773592452822642,9000
5.89406481131655,65000
9.192388155425117,3000
11.40175425099138,63000
11.40175425099138,8000
2.23606797749979,49000
1.5811388300841898,3000
24.28250398949828,66000
22.992390045404154,7000
4.539823785126467,0
0.0,57000
2.302172886644268,103000
2.302172886644268,63000
2.308679276123039,32000
6.363961030678928,65000
6.363961030678928,1000
4.459820624195552,9000
14.654009690183775,116000
3.298484500494129,152000
3.298484500494129,2000
4.684015371452148,69000
4.684015371452148,3000
3.298484500494129,36000
9.355746896961247,212000
2.14009345590327,53000
4.3737855457258075,62000
3.905124837953327,25000
1.6552945357246849,147000
7.8160092118676525,48000
12.349089035228468,20000
0.0,0
4.6141087980237305,3000
6.171709649683789,53000
2.23606797749979,84000
0.0,2000
2.23606797749979,59000
3.1622776601683795,143000
7.234638899074369,83000
7.234638899074369,49000
6.705221845696085,31000
6.705221845696085,13000
6.705221845696085,0
0.0,9000
1.5,2000
1.5,52000
6.705221845696085,1000
7.433034373659253,2000
10.606601717798213,0
1.5811388300841898,3000
0.0,19000
11.40175425099138,0
17.22614292289484,15000
5.0,13000
3.5128336140500593,0
1.7117242768623688,18000
12.258874336577563,0
2.302172886644268,50000
0.0,167000
3.1622776601683795,87000
0.0,8000
6.020797289396148,4000
0.0,2000
0.0,2000
1.5,8000
1.5,42000
8.045495634204272,25000
0.0,35000
4.031128874149275,50000
6.5,1000
8.772684879784524,56000
8.772684879784524,65000
2.23606797749979,0
1.5811388300841898,2000
5.024937810560445,76000
7.433034373659253,1000
1.5,1000
3.132091952673165,31000
6.419501538281614,0
6.041522986797286,5000
1.5,10000
3.417601498127013,50000
3.417601498127013,2000
4.527692569068709,79000
4.527692569068709,65000
3.7802116342871597,17000
6.963476143421473,73000
5.0,8000
5.322593352868505,44000
5.322593352868505,14000
5.4671747731346585,44000
9.20271699010678,13000
0.0,38000
2.302172886644268,17000
2.308679276123039,20000
2.308679276123039,2000
2.308679276123039,36000
4.459820624195552,2000
4.459820624195552,32000
2.308679276123039,10000
2.308679276123039,0
0.0,83000
6.363961030678928,29000
4.539823785126467,2000
1.7204650534085253,27000
